2024-08-19 13:58:15,915 - RotatingLog - DEBUG - Processed message sent to Kafka topic modul_colectare_out
2024-08-19 14:04:03,594 - RotatingLog - INFO - Shutting down gracefully...
2024-08-19 14:04:03,602 - RotatingLog - INFO - Kafka consumer closed.
2024-08-19 14:04:03,603 - RotatingLog - INFO - Kafka producer closed.
2024-08-19 14:04:04,097 - RotatingLog - INFO - Connected to Elasticsearch at https://10.30.11.14:9200
2024-08-19 14:04:04,201 - RotatingLog - INFO - Kafka consumer connected to topic test_modul_colectare
2024-08-19 14:04:04,315 - RotatingLog - INFO - Kafka producer connected to topic modul_colectare_out
2024-08-19 14:04:04,315 - RotatingLog - INFO - Starting message handling loop...
2024-08-19 14:06:10,298 - RotatingLog - INFO - Shutting down gracefully...
2024-08-19 14:06:10,302 - RotatingLog - INFO - Kafka consumer closed.
2024-08-19 14:06:10,302 - RotatingLog - INFO - Kafka producer closed.
